country,date,retail and recreation,grocery and pharmacy,parks,transit stations,workplaces,residential,driving,transit,walking
Czechia,2020-09-10,1,12,61,-2,-18,-1,47.1,-8.48999999999999,-0.620000000000005
Czechia,2020-09-11,0,12,82,2,-19,-3,74.3,-10.62,11.13
Czechia,2020-09-12,1,9,128,11,3,-7,54.58,-19.12,12.29
Czechia,2020-09-13,12,13,119,6,6,-8,58.96,-9.18000000000001,-10.13
Czechia,2020-09-14,3,12,68,-1,-14,-1,45.7,1.95999999999999,2.5
Czechia,2020-09-15,8,15,83,2,-14,-1,46.32,-0.409999999999997,2.5
Czechia,2020-09-16,5,11,79,1,-14,-1,52.32,7.31,10.4
Czechia,2020-09-17,0,10,54,-4,-15,0,53.78,4.87,3.23
Czechia,2020-09-18,-3,10,67,0,-15,-1,66.62,-3.13,4.84999999999999
Czechia,2020-09-19,-1,8,104,8,2,-4,48.06,-11.73,9.04000000000001
Czechia,2020-09-20,11,13,104,6,6,-5,52.86,-9.22,-3.99
Czechia,2020-09-21,1,11,53,-2,-14,1,34.55,1.47,4.56
Czechia,2020-09-22,4,13,70,1,-14,1,35.85,-2.79000000000001,0.719999999999999
Czechia,2020-09-23,-3,12,47,0,-11,2,38.57,-3.36,-2.62
Czechia,2020-09-24,-4,11,48,-3,-12,2,33.17,-6.64,-9.38
Czechia,2020-09-25,-15,10,-2,-12,-16,5,44.62,-18.78,-20.46
Czechia,2020-09-26,-21,7,-14,-25,-5,3,12.3,-33.2,-32.26
Czechia,2020-09-27,4,30,56,-12,-3,0,11.27,-29.36,-28.57
Czechia,2020-09-28,-59,-80,-4,-50,-77,23,13.93,-21.43,-39.66
Czechia,2020-09-29,-5,28,2,-3,-10,3,26.33,-8.22,-18.13
Czechia,2020-09-30,-4,14,22,-1,-9,2,23.32,-5.56,-11.94
Czechia,2020-10-01,-7,13,19,-6,-7,2,23.17,-9.29000000000001,-13.21
Czechia,2020-10-02,-10,13,26,-2,-7,0,39.59,-12.56,-10.6
Czechia,2020-10-03,-10,8,66,1,4,-2,22.97,-23.24,-7.54000000000001
Czechia,2020-10-04,-3,7,62,-4,5,-2,24.37,-19.48,-22.54
Czechia,2020-10-05,-14,7,-6,-13,-13,4,8.03,-17.23,-28.2
Czechia,2020-10-06,-8,12,15,-9,-13,4,13.62,-15,-21.86
Czechia,2020-10-07,-10,11,13,-9,-11,4,13.81,-17.7,-20.29
Czechia,2020-10-08,-10,12,20,-12,-11,4,11.63,-18.47,-22.73
Czechia,2020-10-09,-17,12,23,-12,-12,4,17.26,-25.97,-23.31
Czechia,2020-10-10,-28,7,6,-22,-1,3,-7.09999999999999,-41.56,-38.87
Czechia,2020-10-11,-22,5,19,-22,-2,2,-2.64,-37.65,-43.57
Czechia,2020-10-12,-20,7,-6,-22,-18,8,-3.49,-34.15,-40.21
Czechia,2020-10-13,-14,9,-15,-22,-19,8,-5.84,-36.8,-42.67
Czechia,2020-10-14,-42,3,-36,-36,-27,13,-7.63,-46.17,-51.74
Czechia,2020-10-15,-37,10,-9,-30,-27,12,-6.44,-45.1,-46.5
Czechia,2020-10-16,-43,8,-26,-34,-28,14,-6.45,-47.82,-47.51
Czechia,2020-10-17,-48,5,-14,-32,-10,8,-25.09,-57.1,-55.71
Czechia,2020-10-18,-43,0,19,-29,-11,5,-14.69,-51.72,-52.66
Czechia,2020-10-19,-37,3,-5,-31,-29,12,-10.49,-45.4,-44.56
Czechia,2020-10-20,-35,6,10,-29,-30,12,-7.36,-44.11,-42.13
Czechia,2020-10-21,-26,14,10,-26,-29,12,-4.42,-41.49,-38.42
Czechia,2020-10-22,-53,-3,16,-36,-31,14,-15.08,-55.81,-51.46
Czechia,2020-10-23,-56,0,-10,-39,-32,15,-16.92,-58.39,-53.91
Czechia,2020-10-24,-61,-1,25,-31,-11,7,-21.1,-56.27,-47.54
Czechia,2020-10-25,-57,-2,62,-29,-12,4,-9.27,-54.12,-42.09
Czechia,2020-10-26,-50,3,-3,-37,-36,14,-13.92,-51.94,-46.64
Czechia,2020-10-27,-45,27,3,-35,-37,13,-12.28,-57.68,-51.04
Czechia,2020-10-28,-76,-79,41,-56,-74,26,-17.82,-62.51,-50.63
Czechia,2020-10-29,-54,7,-17,-45,-40,16,-17.6,-60.12,-57.75
Czechia,2020-10-30,-59,0,-31,-47,-41,18,-19.71,-60.68,-57.91
Czechia,2020-10-31,-61,10,6,-38,-13,8,-29.14,-66.67,-55.6
Czechia,2020-11-01,-79,-85,-18,-50,-23,8,-30.29,-64.67,-65.51
Czechia,2020-11-02,-50,8,-8,-38,-32,14,-22,-55.56,-51.99
Czechia,2020-11-03,-51,1,-4,-38,-34,15,-21.68,-54.71,-53.45
Czechia,2020-11-04,-52,0,-12,-39,-33,16,-20.98,-56.35,-52.8
Czechia,2020-11-05,-51,4,0,-39,-32,15,-17.03,-54.56,-50.14
Czechia,2020-11-06,-53,5,-7,-40,-32,15,-12.65,-55.73,-48.68
Czechia,2020-11-07,-58,15,19,-35,-10,7,-20.36,-61.97,-48.62
Czechia,2020-11-08,-73,-84,16,-44,-19,7,-21.77,-61.33,-55.49
Czechia,2020-11-09,-48,10,-21,-40,-31,14,-22.91,-55.94,-53.18
Czechia,2020-11-10,-48,7,-17,-38,-32,15,-20.3,-57.43,-54.39
Czechia,2020-11-11,-48,7,-16,-38,-31,15,-18.11,-55.16,-50.98
Czechia,2020-11-12,-49,7,-16,-39,-31,15,-18.45,-55.73,-52.19
Czechia,2020-11-13,-49,12,-11,-36,-30,14,-10.8,-55.03,-46.95
Czechia,2020-11-14,-54,22,16,-30,-8,6,-17.26,-58.85,-46.8
Czechia,2020-11-15,-72,-85,20,-40,-20,6,-21.92,-60.54,-55.13
Czechia,2020-11-16,-41,27,-5,-39,-43,15,-17.95,-54.4,-49.05
Czechia,2020-11-17,-63,-23,58,-49,-72,23,-13.45,-51.77,-42.97
Czechia,2020-11-18,-44,3,7,-31,-27,12,-8.23999999999999,-50.38,-42.46
Czechia,2020-11-19,-48,1,-19,-37,-28,14,-15.94,-54.33,-50.04
Czechia,2020-11-20,-49,7,-17,-35,-27,14,-11.38,-54.2,-46.83
Czechia,2020-11-21,-55,12,9,-31,-7,6,-21.9,-61.15,-48.43
Czechia,2020-11-22,-72,-85,15,-37,-17,6,-23.01,-57.95,-56.84
Czechia,2020-11-23,-43,12,-21,-35,-27,13,-18.78,-50.02,-50.58
Czechia,2020-11-24,-44,7,-14,-33,-27,13,-14.81,-52.1,-49.66
Czechia,2020-11-25,-45,7,-18,-31,-24,12,-14.8,-47.11,-47.92
Czechia,2020-11-26,-46,6,-19,-33,-24,13,-15,-52.05,-49.26
Czechia,2020-11-27,-47,8,-19,-33,-24,13,-12.81,-51.09,-47.6
Czechia,2020-11-28,-53,17,-4,-33,-5,6,-29.32,-61.05,-56.5
Czechia,2020-11-29,-70,-83,15,-34,-14,6,-26.22,-55.67,-59.82
Czechia,2020-11-30,-40,16,-11,-27,-18,10,-17.1,-48.09,-49.62
Czechia,2020-12-01,-42,10,-10,-26,-18,10,-16.74,-47.54,-50.45
Czechia,2020-12-02,-43,8,-12,-27,-16,10,-13.14,-45.91,-48.03
Czechia,2020-12-03,-14,12,-13,-19,-14,8,-8.98,-37.64,-40.66
Czechia,2020-12-04,-18,16,-13,-19,-14,8,-5.39,-37.57,-34.62
Czechia,2020-12-05,-20,17,19,-11,6,4,-22.86,-46.99,-35.54
Czechia,2020-12-06,-18,-6,21,-15,2,3,-20.87,-46.19,-47.88
Czechia,2020-12-07,-11,10,-10,-15,-14,7,-11.87,-37.88,-39.11
Czechia,2020-12-08,-7,14,2,-12,-12,7,-7.59,-33.41,-35.79
Czechia,2020-12-09,-14,11,-9,-16,-12,7,-5.03,-36.1,-36.41
Czechia,2020-12-10,-15,13,-10,-17,-13,7,-6.18000000000001,-37.63,-37.49
Czechia,2020-12-11,-17,15,-11,-15,-13,7,-0.849999999999994,-36.43,-30.53
Czechia,2020-12-12,-20,16,0,-12,2,4,-18.2,-44.9,-37.75
Czechia,2020-12-13,-16,3,9,-14,1,3,-19.74,-45.64,-50.34
Czechia,2020-12-14,-9,16,-6,-15,-15,7,-6.06999999999999,-32.71,-34.5
Czechia,2020-12-15,-7,19,-4,-13,-15,7,-4.22,-31.88,-35.18
Czechia,2020-12-16,-8,19,-2,-12,-14,7,-1.8,-31.15,-29.26
Czechia,2020-12-17,-5,20,-4,-14,-15,7,1.84,-32.67,-27.53
Czechia,2020-12-18,-33,17,-10,-18,-17,10,-1.83,-42.85,-35.42
Czechia,2020-12-19,-41,17,-9,-20,-7,6,-24.42,-55.66,-54.22
Czechia,2020-12-20,-35,7,3,-24,-9,6,-25.94,-55.73,-59.79
Czechia,2020-12-21,-20,32,1,-26,-40,13,-7.37,-44.04,-38.12
Czechia,2020-12-22,-21,46,0,-29,-46,15,-12.08,-51.27,-46.23
Czechia,2020-12-23,-29,46,-5,-37,-61,20,-31.72,-66.28,-60.03
Czechia,2020-12-24,-78,-58,-9,-68,-86,30,-68.14,-79.07,-82.49
Czechia,2020-12-25,-90,-90,-26,-71,-86,29,-50.01,-74.53,-76.65
Czechia,2020-12-26,-82,-85,0,-47,-43,8,-33.58,-70.46,-66.57
Czechia,2020-12-27,-62,-12,22,-39,-23,5,-27.49,-67.21,-62.86
Czechia,2020-12-28,-61,-9,0,-52,-66,23,-24.33,-61.82,-56.99
Czechia,2020-12-29,-57,-1,36,-48,-66,21,-15.8,-60.28,-48.78
Czechia,2020-12-30,-55,19,31,-47,-67,21,-16.79,-61.42,-50.57
Czechia,2020-12-31,-68,-10,54,-54,-76,24,-35.03,-70.47,-53.09
Czechia,2021-01-01,-88,-91,11,-71,-87,31,-43.54,-73.83,-66.74
Czechia,2021-01-02,-70,-21,-2,-47,-31,10,-26.04,-65.11,-55.97
Czechia,2021-01-03,-69,-29,-20,-47,-19,9,-31.29,-61.07,-62.07
Czechia,2021-01-04,-55,-6,-33,-43,-29,16,-31.58,-55.36,-57.11
Czechia,2021-01-05,-55,-7,-28,-42,-30,16,-29.45,-54.83,-55.25
Czechia,2021-01-06,-56,-10,-26,-41,-29,16,-28.17,-56.37,-54.87
Czechia,2021-01-07,-56,-9,-21,-41,-29,16,-28.26,-56.99,-54.45
Czechia,2021-01-08,-57,-3,-24,-41,-27,16,-21.44,-58.16,-52.69
Czechia,2021-01-09,-64,-9,2,-38,-14,9,-21.08,-62.87,-50.3
Czechia,2021-01-10,-63,-19,16,-40,-12,7,-21.11,-57.13,-53.64
Czechia,2021-01-11,-51,-3,-18,-38,-28,14,-23.27,-53.35,-50.64
Czechia,2021-01-12,-53,-6,-22,-39,-29,14,-22.44,-50.29,-54.34
Czechia,2021-01-13,-53,-5,-20,-39,-28,14,-20.93,-52.78,-51.65
Czechia,2021-01-14,-54,-6,-20,-40,-30,14,-22.48,-53.26,-52.13
Czechia,2021-01-15,-56,-3,-26,-41,-30,14,-17.28,-54.27,-51.82
Czechia,2021-01-16,-64,-11,-3,-38,-16,7,-26.61,-62.03,-56.6
Czechia,2021-01-17,-64,-20,9,-41,-14,5,-25.94,-59.13,-59.69
Czechia,2021-01-18,-54,-9,-25,-40,-31,13,-23.16,-50.37,-51.73
Czechia,2021-01-19,-52,-6,-22,-39,-31,13,-20.84,-48.66,-51.8
Czechia,2021-01-20,-50,-2,-11,-35,-29,13,-18.14,-46.99,-44.4
Czechia,2021-01-21,-51,-3,-16,-38,-29,13,-18.66,-49.54,-46.49
Czechia,2021-01-22,-53,0,-13,-36,-28,13,-13.41,-51.84,-42.93
Czechia,2021-01-23,-63,-8,-24,-42,-13,8,-26.08,-61.08,-54.52
Czechia,2021-01-24,-62,-17,-4,-40,-13,6,-22.64,-55.54,-56.58
Czechia,2021-01-25,-50,-6,-19,-37,-28,13,-20.92,-46.72,-47.9
Czechia,2021-01-26,-51,-6,-17,-37,-29,13,-19.16,-47.29,-49.16
Czechia,2021-01-27,-50,-3,-10,-35,-28,13,-15.46,-45.78,-46.07
Czechia,2021-01-28,-52,-3,-29,-39,-28,13,-12.61,-46.89,-46.81
Czechia,2021-01-29,-56,-4,-33,-41,-31,14,-13.85,-53.32,-50.5
Czechia,2021-01-30,-64,-8,-22,-43,-14,8,-28.86,-59.5,-55.88
Czechia,2021-01-31,-57,-12,35,-32,-11,4,-15.13,-51.96,-51.47
Czechia,2021-02-01,-51,-6,-13,-36,-29,12,-20.63,-45.69,-47.88
Czechia,2021-02-02,-51,-4,-21,-37,-29,13,-18.73,-47.3,-48.79
Czechia,2021-02-03,-53,-7,-29,-39,-28,13,-16.25,-46.61,-47.62
Czechia,2021-02-04,-51,-4,-13,-38,-29,13,-14.58,-45.89,-43.76
Czechia,2021-02-05,-53,-1,-20,-39,-28,13,-13.13,-50.81,-44.94
Czechia,2021-02-06,-65,-9,-33,-45,-14,8,-28.45,-61.34,-59.45
Czechia,2021-02-07,-65,-20,-21,-44,-15,7,-25.12,-53.18,-62.89
Czechia,2021-02-08,-54,-12,-23,-33,-32,14,-21.83,-44.66,-52.7
Czechia,2021-02-09,-50,-2,-17,-35,-30,13,-20.55,-44.66,-51.59
Czechia,2021-02-10,-51,-2,-25,-37,-29,13,-18.47,-48.16,-52.12
Czechia,2021-02-11,-52,-1,-25,-39,-29,14,-20.75,-49.54,-53.52
Czechia,2021-02-12,-53,4,-19,-38,-29,14,-17.91,-51.91,-50.37
Czechia,2021-02-13,-60,0,0,-36,-13,7,-26.5,-57.61,-56.11
Czechia,2021-02-14,-54,-5,37,-31,-10,5,-19.71,-51.19,-53.49
Czechia,2021-02-15,-49,-4,-9,-36,-29,13,-20.71,-45.48,-51.29
Czechia,2021-02-16,-49,0,-10,-35,-30,13,-19.12,-46.7,-49.46
Czechia,2021-02-17,-50,1,-20,-34,-28,13,-17.13,-45.4,-46.5
Czechia,2021-02-18,-48,5,-6,-34,-28,13,-13.62,-44.29,-40.44
Czechia,2021-02-19,-50,9,-11,-34,-28,13,-11.47,-47.87,-42.12
Czechia,2021-02-20,-54,4,22,-27,-10,5,-13.29,-52.89,-35.11
Czechia,2021-02-21,-57,-7,-3,-36,-12,5,-21.45,-52.98,-52.52
Czechia,2021-02-22,-46,1,-10,-35,-29,12,-17.53,-44.4,-41.89
Czechia,2021-02-23,-45,3,7,-33,-29,12,-11.55,-43.15,-36.66
Czechia,2021-02-24,-44,5,21,-30,-29,11,-4.83,-40.11,-31.88
Czechia,2021-02-25,-45,4,22,-33,-29,12,-8.95,-45.24,-32.66
Czechia,2021-02-26,-48,7,-2,-35,-29,13,-8.28,-48.52,-37.59
Czechia,2021-02-27,-54,7,-10,-35,-9,6,-21.45,-60.56,-50.09
Czechia,2021-02-28,-44,5,52,-22,-5,2,-11.98,-53.85,-41.56
Czechia,2021-03-01,-56,-10,-19,-43,-33,15,-36.38,-57.15,-53.89
Czechia,2021-03-02,-54,-6,-9,-43,-35,16,-35.32,-58.97,-53.78
Czechia,2021-03-03,-54,-5,-9,-42,-34,16,-35.25,-58.99,-52.53
Czechia,2021-03-04,-56,-5,-18,-45,-35,17,-36.08,-58.49,-54.13
Czechia,2021-03-05,-59,-2,-36,-49,-34,19,-39.19,-60.8,-57.38
Czechia,2021-03-06,-63,-4,-2,-40,-13,10,-50.66,-62.03,-55.39
Czechia,2021-03-07,-60,-11,18,-39,-12,9,-45.02,-59.49,-55.28
Czechia,2021-03-08,-50,5,-24,-43,-34,16,-34.63,-57.05,-55.74
Czechia,2021-03-09,-52,-2,-9,-42,-35,16,-34.58,-56.19,-54.13
Czechia,2021-03-10,-51,0,-8,-40,-34,15,-33.24,-56.97,-52.11
Czechia,2021-03-11,-55,-1,-30,-45,-34,17,-33.36,-56.46,-54.52
Czechia,2021-03-12,-54,4,-19,-43,-33,17,0,0,0
Czechia,2021-03-13,-63,-2,-24,-44,-11,10,-50.72,-66.37,-62.36
Czechia,2021-03-14,-62,-11,-12,-45,-12,9,-45.73,-61.09,-63.44
Czechia,2021-03-15,-50,-1,-18,-40,-33,15,-34.2,-57.53,-55.94
Czechia,2021-03-16,-51,1,-23,-41,-34,16,-32.31,-56.29,-55.28
Czechia,2021-03-17,-52,1,-24,-41,-32,16,-28.84,-57.87,-56.22
Czechia,2021-03-18,-51,3,-12,-40,-32,15,-29.6,-57.34,-53.82
Czechia,2021-03-19,-55,5,-30,-43,-31,17,-33.21,-60.01,-56.56
Czechia,2021-03-20,-63,0,-22,-42,-8,10,-47.98,-64.07,-62.71
Czechia,2021-03-21,-66,-13,-31,-48,-11,10,-45.06,-63.14,-67.85
Czechia,2021-03-22,-49,0,-12,-38,-31,14,-30.3,-55.12,-53.97
Czechia,2021-03-23,-50,1,-15,-38,-32,15,-27.47,-55.25,-53.76
Czechia,2021-03-24,-48,3,7,-34,-31,14,-25.48,-52.95,-46.52
Czechia,2021-03-25,-46,4,25,-33,-30,13,-23.08,-50.4,-43.31
Czechia,2021-03-26,-47,7,25,-32,-30,14,-24.21,-51.3,-41.44
Czechia,2021-03-27,-59,2,-12,-37,-5,8,-42.89,-61.72,-58.17
Czechia,2021-03-28,-54,-6,30,-31,-5,6,-35.28,-54.68,-52.67
Czechia,2021-03-29,-44,2,13,-33,-30,13,-23.71,-48.7,-44.75
Czechia,2021-03-30,-38,10,62,-26,-30,11,-16.84,-44.64,-33.38
Czechia,2021-03-31,-36,20,62,-24,-29,10,-11.6,-42.48,-31.5
Czechia,2021-04-01,-31,44,49,-25,-33,8,-15.31,-46.39,-37.25
Czechia,2021-04-02,-79,-85,19,-56,-76,29,-41.17,-58.4,-54.68
Czechia,2021-04-03,-59,24,-24,-42,-15,9,-47.55,-62.61,-63.43
Czechia,2021-04-04,-51,14,52,-29,-10,5,-45.91,-60.07,-53.76
Czechia,2021-04-05,-82,-87,2,-62,-82,29,-38.94,-58.43,-62.95
Czechia,2021-04-06,-47,11,-20,-36,-29,13,-21.72,-51.07,-54.05
Czechia,2021-04-07,-49,3,-18,-35,-29,14,-18.57,-48.74,-51.8
Czechia,2021-04-08,-48,4,-17,-36,-28,14,-18.41,-50.74,-49.49
Czechia,2021-04-09,-45,9,11,-31,-25,12,-16.55,-49.13,-43.03
Czechia,2021-04-10,-50,6,28,-25,0,5,-30.61,-54.26,-46.2
Czechia,2021-04-11,-43,0,71,-18,1,3,-14.3,-42.53,-39.78
Czechia,2021-04-12,-40,7,-21,-31,-25,11,-5.02,-48.2,-50.81
Czechia,2021-04-13,-39,14,-11,-29,-25,11,-3.97,-44.15,-44.83
Czechia,2021-04-14,-38,14,-2,-25,-24,10,-0.739999999999995,-44.34,-41.31
Czechia,2021-04-15,-41,14,-18,-29,-24,11,-0.219999999999999,-44.44,-45.1
Czechia,2021-04-16,-43,15,-17,-29,-23,11,2.8,-47.26,-44.35
Czechia,2021-04-17,-50,11,-11,-28,-2,5,-16.45,-56.12,-53.06
Czechia,2021-04-18,-44,3,24,-22,-1,3,-8.54000000000001,-46.64,-49.7
Czechia,2021-04-19,-38,8,-2,-26,-23,10,-0.790000000000006,-39.7,-43.6
Czechia,2021-04-20,-32,15,39,-17,-23,9,6.16,-35.75,-33.42
Czechia,2021-04-21,-32,15,35,-17,-22,8,6.53,-37.21,-34.24
Czechia,2021-04-22,-36,16,17,-23,-22,9,8.67,-37.75,-36.23
Czechia,2021-04-23,-37,18,24,-21,-21,8,18.58,-34.25,-31.39
Czechia,2021-04-24,-39,15,60,-8,2,1,5.65000000000001,-38.48,-26.32
Czechia,2021-04-25,-37,7,56,-14,2,0,5.97,-41.7,-39.71
Czechia,2021-04-26,-32,11,32,-19,-22,8,3.05,-33.93,-34.98
Czechia,2021-04-27,-30,17,48,-16,-22,8,7.44,-31.77,-31.63
Czechia,2021-04-28,-29,15,59,-13,-21,7,8.98,-28.63,-27.12
Czechia,2021-04-29,-33,17,28,-19,-21,8,9.13,-36.33,-35.04
Czechia,2021-04-30,-34,23,49,-15,-20,5,16.45,-34.38,-29.92
Czechia,2021-05-01,-46,5,47,-15,-8,2,-7.89,-49.2,-37.29
Czechia,2021-05-02,-51,2,-21,-34,-6,4,-4.58,-40.65,-51.09
Czechia,2021-05-03,-31,14,18,-16,-21,7,5.5,-27.19,-30.55
Czechia,2021-05-04,-28,17,32,-14,-21,7,4.01000000000001,-32.27,-31.46
Czechia,2021-05-05,-34,15,5,-18,-20,8,5.17,-32.21,-34.75
Czechia,2021-05-06,-33,17,13,-18,-20,8,11.2,-33.36,-35.36
Czechia,2021-05-07,-34,34,8,-18,-19,7,19.31,-35.73,-34.79
Czechia,2021-05-08,-53,-65,78,-8,-9,2,12.27,-33.53,-18.97
Czechia,2021-05-09,-11,41,128,6,8,-5,32.94,-24.95,-14.8
Czechia,2021-05-10,-10,24,72,-4,-19,3,18.06,-19.32,-20.24
Czechia,2021-05-11,-10,29,82,-2,-19,4,16.55,-18.74,-19.67
Czechia,2021-05-12,-19,28,11,-8,-18,6,18.23,-28.14,-35.14
Czechia,2021-05-13,-24,26,-18,-16,-19,8,26.38,-31.92,-38.4
Czechia,2021-05-14,-23,31,5,-11,-18,6,25.57,-27.46,-27.24
Czechia,2021-05-15,-20,27,39,0,2,1,5.09,-35.68,-31.28
Czechia,2021-05-16,-11,21,54,-2,7,-1,15.35,-30.62,-35.95
Czechia,2021-05-17,-16,22,8,-8,-15,5,10.99,-25.24,-32.3
Czechia,2021-05-18,-11,27,34,-3,-15,4,15.43,-24.53,-27.86
Czechia,2021-05-19,-14,26,24,-5,-14,5,18.51,-18.8,-25.54
Czechia,2021-05-20,-13,28,30,-10,-13,4,23.6,-19.97,-24.41
Czechia,2021-05-21,-19,26,24,-6,-13,4,31.2,-16.68,-19.89
Czechia,2021-05-22,-20,25,42,-2,6,0,11.77,-29.41,-20.64
Czechia,2021-05-23,-16,18,34,-7,6,0,15.83,-26.37,-38.29
Czechia,2021-05-24,-10,26,36,0,-13,3,20.7,-13.2,-24.09
Czechia,2021-05-25,-16,28,13,-3,-12,4,18.43,-16.33,-26.31
Czechia,2021-05-26,-14,26,24,-1,-11,4,19.32,-19.62,-26.45
Czechia,2021-05-27,-14,26,31,-2,-10,3,19.6,-17.56,-24.77
Czechia,2021-05-28,-17,27,41,1,-9,2,35.42,-18.2,-16.22
Czechia,2021-05-29,-20,21,53,0,7,0,13.5,-26.89,-21.1
Czechia,2021-05-30,-10,18,65,-2,9,-2,24.78,-22.19,-29.07
Czechia,2021-05-31,-7,23,39,0,-7,3,17.19,-11.56,-21.42
Czechia,2021-06-01,3,31,66,6,-8,2,23.09,-8.18000000000001,-13.87
Czechia,2021-06-02,0,28,67,6,-7,1,30.29,-3.31,-7.41
Czechia,2021-06-03,0,29,71,3,-7,1,33.17,-2.25,-6.67
Czechia,2021-06-04,-6,28,78,5,-7,-1,52.82,0.299999999999997,4.53
Czechia,2021-06-05,-10,22,80,6,5,-3,29.1,-16.85,-1.75
Czechia,2021-06-06,5,21,95,5,11,-5,39.74,-11.51,-19.17
Czechia,2021-06-07,-1,28,51,3,-6,1,27.13,2.91,-9.51
Czechia,2021-06-08,4,32,68,7,-5,1,32.94,3.36,-6.06
Czechia,2021-06-09,2,31,55,6,-4,1,37.08,3.41,-6.95
Czechia,2021-06-10,0,31,49,3,-4,1,40.25,0.450000000000003,-6.87
Czechia,2021-06-11,-4,31,59,5,-4,-1,63.48,5.01000000000001,7.2
Czechia,2021-06-12,-7,24,74,8,6,-4,36.68,-9.53,3.06
Czechia,2021-06-13,3,23,70,5,9,-5,45.45,-10.42,-17.97
Czechia,2021-06-14,2,27,55,4,-5,1,36.86,7.95,0.310000000000002
Czechia,2021-06-15,0,0,0,0,0,0,44.32,10.76,3.65000000000001
Czechia,2021-06-16,0,0,0,0,0,0,49.04,15.4,7.73999999999999
Czechia,2021-06-17,0,0,0,0,0,0,54.14,16.38,5.48999999999999
Denmark,2020-01-13,0,0,0,0,0,0,0,0,0
Denmark,2020-01-14,0,0,0,0,0,0,3.67,-1.91,-0.689999999999998
Denmark,2020-01-15,0,0,0,0,0,0,5.55,-1.78,4.04000000000001
Denmark,2020-01-16,0,0,0,0,0,0,4.16,-0.450000000000003,7.98999999999999
Denmark,2020-01-17,0,0,0,0,0,0,10.4,11.53,31.4
Denmark,2020-01-18,0,0,0,0,0,0,5.47,8.81999999999999,26.32
Denmark,2020-01-19,0,0,0,0,0,0,3.52,2.06,-3.59999999999999
Denmark,2020-01-20,0,0,0,0,0,0,2.37,-3.59,2.74
Denmark,2020-01-21,0,0,0,0,0,0,4.12,-0.900000000000006,4.03
Denmark,2020-01-22,0,0,0,0,0,0,7.02,-0.420000000000002,8.79000000000001
Denmark,2020-01-23,0,0,0,0,0,0,7.19,3.12,6.78
Denmark,2020-01-24,0,0,0,0,0,0,12.43,14.83,33.24
Denmark,2020-01-25,0,0,0,0,0,0,6.45,11.8,33.19
Denmark,2020-01-26,0,0,0,0,0,0,-0.5,-1.79000000000001,-10.96
Denmark,2020-01-27,0,0,0,0,0,0,0.780000000000001,0.760000000000005,-2.70999999999999
Denmark,2020-01-28,0,0,0,0,0,0,3.15000000000001,5.78,5.64
Denmark,2020-01-29,0,0,0,0,0,0,6.05,8.27,12.5
Denmark,2020-01-30,0,0,0,0,0,0,7.95,11.65,15.06
Denmark,2020-01-31,0,0,0,0,0,0,21.58,27.94,46.15
Denmark,2020-02-01,0,0,0,0,0,0,14.3,20.71,40.82
Denmark,2020-02-02,0,0,0,0,0,0,10.32,15.79,4.73
Denmark,2020-02-03,0,0,0,0,0,0,5.31999999999999,3.61,5.01000000000001
Denmark,2020-02-04,0,0,0,0,0,0,7.72,2.2,6.31
Denmark,2020-02-05,0,0,0,0,0,0,8.5,7.19,11.81
Denmark,2020-02-06,0,0,0,0,0,0,7.34999999999999,2.62,10.86
Denmark,2020-02-07,0,0,0,0,0,0,14.06,15.24,31.5
Denmark,2020-02-08,0,0,0,0,0,0,5.43000000000001,12.3,31.07
Denmark,2020-02-09,0,0,0,0,0,0,-6.01000000000001,1.45,-22.87
Denmark,2020-02-10,0,0,0,0,0,0,3.42,3.7,1.2
Denmark,2020-02-11,0,0,0,0,0,0,7.14,7.76000000000001,4.23999999999999
Denmark,2020-02-12,0,0,0,0,0,0,8.02,3.61,4.43000000000001
Denmark,2020-02-13,0,0,0,0,0,0,10.03,5.5,19.29
Denmark,2020-02-14,0,0,0,0,0,0,13.19,14.41,41.38
Denmark,2020-02-15,-2,-1,-4,2,-6,0,4.27,12.56,25.1
Denmark,2020-02-16,-7,-7,-33,-5,-6,1,-1.06999999999999,7.51000000000001,-18.83
Denmark,2020-02-17,-3,-1,0,-3,-2,1,2.20999999999999,5.58,-2.64
Denmark,2020-02-18,1,1,9,-1,-1,1,7.19,11.99,7.58
Denmark,2020-02-19,0,0,12,-2,-1,1,10.27,14.15,17.17
Denmark,2020-02-20,1,-1,-3,-1,-2,1,12.79,22.5,20.13
Denmark,2020-02-21,1,1,15,-1,-3,1,18.37,30.37,45.54
Denmark,2020-02-22,-6,-3,-24,-4,-3,1,9.78,24.55,23.99
Denmark,2020-02-23,1,-2,-9,0,0,0,3.25,6.04000000000001,-11.03
Denmark,2020-02-24,-2,-1,12,2,2,0,3.90000000000001,2.94,0.379999999999995
Denmark,2020-02-25,-3,-3,-4,1,3,1,10.44,4.58,-1.22
Denmark,2020-02-26,-2,-2,1,0,3,1,10.13,6.09,7.83
Denmark,2020-02-27,2,1,21,2,3,0,12.25,4.81,15.52
Denmark,2020-02-28,17,1,23,6,2,-1,24.22,20.99,47.94
Denmark,2020-02-29,10,-4,-17,5,0,0,16.13,20.91,35.36
Denmark,2020-03-01,21,-7,-5,5,1,0,7.98,5.83,-3.7
Denmark,2020-03-02,11,-5,28,1,2,0,3.48,-1.06999999999999,4.5
Denmark,2020-03-03,10,-5,9,-1,2,0,8.13,2.88,6.18000000000001
